Protein ID, FB Eelgrass , PG Eelgrass , CI Eelgrass , SK Eelgrass , FB Bare , PG Bare , CI Bare , SK Bare , WB Bare ,Ave Eelgrass,Ave Bare,,,
cds.comp109547_c0_seq2|m.7783, 1.3484 , 1.4815 , 1.3291 , 1.0661 , 1.3402 , 1.6770 , 1.2897 , 1.3357 , 1.2601 , 1.3063 , 1.3805 ,,,
cds.comp109549_c0_seq1|m.7785, 0.2164 , 0.1869 , 0.1728 , 0.1671 , 0.1664 , 0.2885 , 0.1483 , 0.1645 , 0.1192 , 0.1858 , 0.1774 ,,,
cds.comp109550_c0_seq1|m.7787, 0.6395 , 0.7438 , 0.6525 , 0.5235 , 0.5895 , 0.9088 , 0.5319 , 0.6072 , 0.4548 , 0.6398 , 0.6184 ,,,
cds.comp109558_c0_seq1|m.7791, 5.1287 , 4.5055 , 5.1049 , 3.2436 , 7.0010 , 7.5769 , 3.7549 , 4.2201 , 3.5344 , 4.4957 , 5.2175 ,,,
cds.comp109560_c0_seq1|m.7796, 0.3318 , 0.4892 , 0.5021 , 0.4271 , 0.7155 , 0.5632 , 0.3579 , 0.3985 , 0.3138 , 0.4375 , 0.4698 ,,,
cds.comp109561_c0_seq1|m.7797, 0.7370 , 0.6512 , 0.6015 , 0.5616 , 0.8254 , 0.8581 , 0.5716 , 0.5382 , 0.3067 , 0.6378 , 0.6200 ,,,
cds.comp109562_c0_seq1|m.7798, 0.2630 , 0.3161 , 0.3578 , 0.4000 , 0.3068 , 0.3934 , 0.2898 , 0.2596 , 0.2052 , 0.3342 , 0.2910 ,,,
cds.comp109565_c0_seq1|m.7799, 0.8110 , 0.8081 , 0.7620 , 0.5976 , 0.7149 , 1.0804 , 0.5635 , 0.6222 , 0.5037 , 0.7447 , 0.6970 ,,,
cds.comp109566_c0_seq1|m.7801, 0.4372 , 0.4304 , 0.3617 , 0.3119 , 0.3387 , 0.5705 , 0.2852 , 0.3167 , 0.2793 , 0.3853 , 0.3581 ,,,
cds.comp109568_c0_seq1|m.7802, 0.0050 , 0.0091 , 0.0094 , 0.0013 , 0.0015 , 0.0103 , 0.0045 , 0.0051 , 0.0006 , 0.0062 , 0.0044 ,,,
cds.comp109569_c0_seq1|m.7803, 0.2536 , 0.1966 , 0.1511 , 0.1770 , 0.2902 , 0.2995 , 0.1363 , 0.1926 , 0.1190 , 0.1946 , 0.2075 ,,,
cds.comp109571_c0_seq1|m.7804, 0.5077 , 0.6296 , 0.6715 , 0.5102 , 0.7648 , 0.8007 , 0.4356 , 0.4866 , 0.3984 , 0.5798 , 0.5772 ,,,
cds.comp109572_c0_seq1|m.7806, 0.0693 , 0.0647 , 0.0646 , 0.0450 , 0.0530 , 0.0882 , 0.0460 , 0.0630 , 0.0508 , 0.0609 , 0.0602 ,,,
cds.comp109573_c0_seq1|m.7807, 0.7157 , 0.6484 , 0.5624 , 0.4402 , 0.6834 , 0.8776 , 0.4291 , 0.5430 , 0.3885 , 0.5917 , 0.5843 ,,,
cds.comp109639_c0_seq1|m.7823, 0.0007 , 0.0006 , 0.0014 , 0.0003 , 0.0011 , 0.0012 , 0.0015 , 0.0013 , 0.0003 , 0.0008 , 0.0011 ,,,
cds.comp109647_c0_seq1|m.7824, 0.0056 , 0.0045 , 0.0053 , 0.0034 , 0.0066 , 0.0063 , 0.0040 , 0.0043 , 0.0034 , 0.0047 , 0.0049 ,,,
cds.comp109675_c0_seq1|m.7834, 0.1317 , 0.1177 , 0.1196 , 0.0992 , 0.0943 , 0.1514 , 0.1212 , 0.1181 , 0.1077 , 0.1170 , 0.1185 ,,,
cds.comp109701_c0_seq1|m.7838, 0.0006 , 0.0044 , 0.0059 , 0.0119 , 0.0073 , 0.0028 , 0.0064 , 0.0073 , 0.0030 , 0.0057 , 0.0054 ,,,
cds.comp109771_c0_seq1|m.7870, 0.0188 , 0.0606 , 0.0074 , 0.0241 , 0.0192 , 0.0731 , 0.0354 , 0.0627 , 0.0368 , 0.0277 , 0.0455 ,,,
cds.comp109797_c0_seq1|m.7877, 0.0024 , 0.0120 , 0.0040 , 0.0079 , 0.0045 , 0.0107 , 0.0148 , 0.0096 , 0.0040 , 0.0066 , 0.0087 ,,,
cds.comp109797_c0_seq2|m.7878, 0.0024 , 0.0120 , 0.0040 , 0.0079 , 0.0045 , 0.0107 , 0.0148 , 0.0096 , 0.0040 , 0.0066 , 0.0087 ,,,
cds.comp109900_c0_seq1|m.7913, 0.2114 , 0.2003 , 0.0679 , 0.1940 , 0.0845 , 0.2173 , 0.1290 , 0.1418 , 0.2721 , 0.1684 , 0.1689 ,,,
cds.comp109921_c0_seq1|m.7915, 0.0022 , 0.0003 , 0.0002 , 0.0001 , 0.0002 , 0.0001 , 0.0015 , 0.0004 , 0.0005 , 0.0007 , 0.0005 ,,,
cds.comp109938_c0_seq1|m.7919, 0.0144 , 0.0098 , 0.0097 , 0.0072 , 0.0157 , 0.0180 , 0.0234 , 0.0132 , 0.0209 , 0.0103 , 0.0182 ,,,
cds.comp109952_c0_seq1|m.7920, 0.0127 , 0.0090 , 0.0075 , 0.0110 , 0.0174 , 0.0137 , 0.0076 , 0.0073 , 0.0100 , 0.0100 , 0.0112 ,,,
cds.comp109993_c0_seq1|m.7928, 0.0392 , 0.0450 , 0.0260 , 0.0368 , 0.0343 , 0.0372 , 0.0543 , 0.0344 , 0.0329 , 0.0367 , 0.0386 ,,,
cds.comp110093_c0_seq1|m.7952, 0.0026 , 0.0117 , 0.0014 , 0.0051 , 0.0146 , 0.0054 , 0.0038 , 0.0015 , 0.0077 , 0.0052 , 0.0066 ,,,
cds.comp110125_c0_seq1|m.7958, 0.0032 , 0.0034 , 0.0058 , 0.0033 , 0.0067 , 0.0042 , 0.0065 , 0.0047 , 0.0036 , 0.0039 , 0.0051 ,,,
cds.comp110133_c0_seq1|m.7960, 0.0826 , 0.0653 , 0.0104 , 0.0757 , 0.0289 , 0.0577 , 0.0352 , 0.0434 , 0.0977 , 0.0585 , 0.0526 ,,,
cds.comp110199_c0_seq1|m.7977, 0.0004 , 0.0007 , 0.0003 , 0.0003 , 0.0003 , 0.0009 , 0.0003 , 0.0001 , 0.0001 , 0.0004 , 0.0003 ,,,
cds.comp110247_c0_seq1|m.8000, 0.0038 , 0.0008 , 0.0014 , 0.0028 , 0.0020 , 0.0022 , 0.0019 , 0.0163 , 0.0024 , 0.0022 , 0.0050 ,,,
cds.comp110385_c0_seq1|m.8037, 0.0052 , 0.0045 , 0.0005 , 0.0257 , 0.0010 , 0.0045 , 0.0285 , 0.0064 , 0.0078 , 0.0090 , 0.0096 ,,,
cds.comp110469_c0_seq1|m.8052, 0.0522 , 0.0630 , 0.1929 , 0.0941 , 0.1181 , 0.0773 , 0.1201 , 0.1522 , 0.1196 , 0.1006 , 0.1175 ,,,
cds.comp110570_c0_seq1|m.8067, 0.1025 , 0.1096 , 0.0412 , 0.0617 , 0.0716 , 0.1758 , 0.0484 , 0.0572 , 0.0389 , 0.0787 , 0.0784 ,,,
cds.comp110578_c0_seq1|m.8077, 0.0009 , 0.0009 , 0.0021 , 0.0017 , 0.0050 , 0.0016 , 0.0035 , 0.0014 , 0.0011 , 0.0014 , 0.0025 ,,,
cds.comp110578_c0_seq2|m.8078, 0.0009 , 0.0009 , 0.0021 , 0.0017 , 0.0050 , 0.0016 , 0.0035 , 0.0014 , 0.0011 , 0.0014 , 0.0025 ,,,
cds.comp110675_c0_seq1|m.8108, 0.0049 , 0.0055 , 0.0034 , 0.0026 , 0.0001 , 0.0046 , 0.0032 , 0.0031 , 0.0018 , 0.0041 , 0.0026 ,,,
cds.comp110675_c0_seq3|m.8109, 0.0049 , 0.0055 , 0.0034 , 0.0026 , 0.0001 , 0.0046 , 0.0032 , 0.0031 , 0.0018 , 0.0041 , 0.0026 ,,,
cds.comp110675_c0_seq5|m.8111, 0.0049 , 0.0055 , 0.0034 , 0.0026 , 0.0001 , 0.0046 , 0.0032 , 0.0031 , 0.0018 , 0.0041 , 0.0026 ,,,
cds.comp110681_c0_seq1|m.8115, 0.0012 , 0.0001 , 0.0010 , 0.0010 , 0.0001 , 0.0007 , 0.0018 , 0.0006 , 0.0001 , 0.0008 , 0.0007 ,,,
cds.comp110810_c0_seq1|m.8143, 0.0300 , 0.0246 , 0.0181 , 0.0159 , 0.0079 , 0.0230 , 0.0170 , 0.0261 , 0.0244 , 0.0221 , 0.0197 ,,,
cds.comp110861_c0_seq1|m.8153, 0.0019 , 0.0009 , 0.0007 , 0.0007 , 0.0001 , 0.0032 , 0.0001 , 0.0014 , 0.0011 , 0.0010 , 0.0012 ,,,
cds.comp110984_c0_seq1|m.8188, 0.9174 , 0.5704 , 0.2488 , 0.4136 , 0.5578 , 0.8257 , 0.3093 , 0.3893 , 0.4205 , 0.5376 , 0.5005 ,,,
cds.comp110988_c0_seq3|m.8189, 0.0086 , 0.0001 , 0.0000 , 0.0014 , 0.0291 , 0.0104 , 0.0004 , 0.0004 , 0.0020 , 0.0025 , 0.0084 ,,,
cds.comp110994_c0_seq1|m.8194, 0.0009 , 0.0077 , 0.0028 , 0.0076 , 0.0022 , 0.0075 , 0.0004 , 0.0153 , 0.0015 , 0.0047 , 0.0054 ,,,
cds.comp111019_c0_seq1|m.8206, 0.0008 , 0.0055 , 0.0035 , 0.0034 , 0.0089 , 0.0005 , 0.0084 , 0.0035 , 0.0025 , 0.0033 , 0.0048 ,,,
cds.comp111143_c0_seq1|m.8241, 0.0787 , 0.0633 , 0.0677 , 0.0700 , 0.0781 , 0.0629 , 0.0523 , 0.0579 , 0.0537 , 0.0699 , 0.0610 ,,,
cds.comp111208_c0_seq1|m.8254, 0.0147 , 0.0103 , 0.0003 , 0.0051 , 0.0152 , 0.0129 , 0.0017 , 0.0003 , 0.0028 , 0.0076 , 0.0066 ,,,
cds.comp111242_c0_seq1|m.8269, 0.0018 , 0.0020 , 0.0024 , 0.0051 , 0.0005 , 0.0031 , 0.0015 , 0.0020 , 0.0016 , 0.0028 , 0.0017 ,,,
cds.comp111242_c2_seq1|m.8270, 0.0023 , 0.0029 , 0.0018 , 0.0013 , 0.0036 , 0.0033 , 0.0013 , 0.0018 , 0.0030 , 0.0021 , 0.0026 ,,,
cds.comp111246_c0_seq1|m.8271, 0.0004 , 0.0038 , 0.0024 , 0.0020 , 0.0000 , 0.0003 , 0.0035 , 0.0025 , 0.0021 , 0.0022 , 0.0017 ,,,
cds.comp111254_c0_seq1|m.8274, 0.0027 , 0.0015 , 0.0014 , 0.0017 , 0.0008 , 0.0017 , 0.0013 , 0.0015 , 0.0013 , 0.0018 , 0.0013 ,,,
cds.comp111254_c1_seq1|m.8275, 0.0452 , 0.0015 , 0.0291 , 0.0315 , 0.0011 , 0.0514 , 0.0592 , 0.0278 , 0.0255 , 0.0268 , 0.0330 ,,,
cds.comp111297_c1_seq1|m.8280, 0.0872 , 0.1012 , 0.1016 , 0.1186 , 0.1008 , 0.1070 , 0.1265 , 0.1173 , 0.1145 , 0.1022 , 0.1132 ,,,
cds.comp111492_c0_seq1|m.8339, 0.0051 , 0.0094 , 0.0059 , 0.0037 , 0.0025 , 0.0064 , 0.0069 , 0.0070 , 0.0052 , 0.0060 , 0.0056 ,,,
cds.comp111552_c0_seq1|m.8354, 0.0122 , 0.0122 , 0.0163 , 0.0149 , 0.0086 , 0.0143 , 0.0055 , 0.0113 , 0.0092 , 0.0139 , 0.0098 ,,,
cds.comp111552_c0_seq2|m.8355, 0.0031 , 0.0038 , 0.0014 , 0.0041 , 0.0061 , 0.0041 , 0.0021 , 0.0040 , 0.0027 , 0.0031 , 0.0038 ,,,
cds.comp111635_c0_seq1|m.8375, 0.0146 , 0.0301 , 0.0049 , 0.0100 , 0.0186 , 0.0367 , 0.0070 , 0.0120 , 0.0283 , 0.0149 , 0.0205 ,,,
cds.comp111695_c1_seq1|m.8385, 0.0043 , 0.0094 , 0.0001 , 0.0026 , 0.0069 , 0.0242 , 0.0032 , 0.0039 , 0.0085 , 0.0041 , 0.0093 ,,,
cds.comp111704_c1_seq1|m.8390, 0.0011 , 0.0014 , 0.0002 , 0.0008 , 0.0023 , 0.0040 , 0.0003 , 0.0012 , 0.0005 , 0.0009 , 0.0017 ,,,
cds.comp111784_c0_seq1|m.8411, 0.0695 , 0.0663 , 0.0508 , 0.0742 , 0.0367 , 0.0421 , 0.0762 , 0.0639 , 0.0792 , 0.0652 , 0.0596 ,,,
cds.comp111784_c0_seq2|m.8413, 0.0137 , 0.0253 , 0.0140 , 0.0254 , 0.0060 , 0.0107 , 0.0177 , 0.0144 , 0.0281 , 0.0196 , 0.0154 ,,,
cds.comp111825_c0_seq1|m.8421, 0.0219 , 0.0201 , 0.0092 , 0.0126 , 0.0227 , 0.0287 , 0.0113 , 0.0146 , 0.0291 , 0.0160 , 0.0213 ,,,
cds.comp111827_c2_seq1|m.8422, 0.0288 , 0.0293 , 0.0287 , 0.0222 , 0.0143 , 0.0284 , 0.0326 , 0.0324 , 0.0163 , 0.0273 , 0.0248 ,,,
cds.comp111848_c0_seq1|m.8427, 0.0350 , 0.0288 , 0.0274 , 0.0286 , 0.0261 , 0.0353 , 0.0248 , 0.0303 , 0.0304 , 0.0299 , 0.0294 ,,,
cds.comp111848_c1_seq1|m.8428, 0.0414 , 0.0311 , 0.0255 , 0.0294 , 0.0269 , 0.0277 , 0.0254 , 0.0338 , 0.0349 , 0.0318 , 0.0297 ,,,
cds.comp111886_c1_seq1|m.8433, 0.0665 , 0.0666 , 0.0570 , 0.0634 , 0.0929 , 0.0773 , 0.0484 , 0.0502 , 0.0457 , 0.0634 , 0.0629 ,,,
cds.comp112007_c0_seq1|m.8461, 0.0041 , 0.0039 , 0.0012 , 0.0035 , 0.0037 , 0.0022 , 0.0025 , 0.0026 , 0.0033 , 0.0032 , 0.0029 ,,,
cds.comp112088_c0_seq1|m.8485, 0.0023 , 0.0037 , 0.0025 , 0.0041 , 0.0022 , 0.0071 , 0.0061 , 0.0054 , 0.0064 , 0.0031 , 0.0054 ,,,
cds.comp112088_c0_seq2|m.8486, 0.0023 , 0.0037 , 0.0025 , 0.0041 , 0.0022 , 0.0071 , 0.0061 , 0.0054 , 0.0064 , 0.0031 , 0.0054 ,,,
cds.comp112088_c1_seq1|m.8487, 0.0061 , 0.0137 , 0.0093 , 0.0113 , 0.0118 , 0.0158 , 0.0085 , 0.0188 , 0.0121 , 0.0101 , 0.0134 ,,,
cds.comp112104_c0_seq2|m.8492, 0.2170 , 0.2008 , 0.1031 , 0.1328 , 0.1050 , 0.2614 , 0.1639 , 0.1356 , 0.1889 , 0.1634 , 0.1710 ,,,
cds.comp112119_c0_seq1|m.8504, 0.0000 , 0.0000 , 0.0002 , 0.2685 , 0.0004 , 0.0009 , 0.0010 , 0.0005 , 0.0019 , 0.0672 , 0.0009 ,,,
cds.comp112227_c0_seq1|m.8540, 0.0014 , 0.0016 , 0.0020 , 0.0009 , 0.0003 , 0.0024 , 0.0021 , 0.0027 , 0.0012 , 0.0015 , 0.0017 ,,,
cds.comp112227_c0_seq3|m.8550, 0.0014 , 0.0016 , 0.0020 , 0.0009 , 0.0003 , 0.0024 , 0.0021 , 0.0027 , 0.0012 , 0.0015 , 0.0017 ,,,
cds.comp112295_c0_seq1|m.8568, 0.0111 , 0.0210 , 0.0170 , 0.0146 , 0.0238 , 0.0132 , 0.0147 , 0.0061 , 0.0068 , 0.0160 , 0.0129 ,,,
cds.comp112295_c0_seq2|m.8569, 0.0111 , 0.0210 , 0.0170 , 0.0146 , 0.0238 , 0.0132 , 0.0147 , 0.0061 , 0.0068 , 0.0160 , 0.0129 ,,,
cds.comp112328_c0_seq1|m.8574, 0.0109 , 0.0134 , 0.0174 , 0.0065 , 0.0014 , 0.0065 , 0.0106 , 0.0093 , 0.0024 , 0.0120 , 0.0060 ,,,
cds.comp112334_c0_seq1|m.8577, 0.0064 , 0.0040 , 0.0040 , 0.0075 , 0.0046 , 0.0047 , 0.0065 , 0.0057 , 0.0018 , 0.0055 , 0.0047 ,,,
cds.comp112334_c0_seq2|m.8578, 0.0080 , 0.0046 , 0.0055 , 0.0092 , 0.0051 , 0.0069 , 0.0096 , 0.0081 , 0.0038 , 0.0068 , 0.0067 ,,,
cds.comp112472_c1_seq1|m.8616, 0.0180 , 0.0158 , 0.0167 , 0.0094 , 0.0045 , 0.0156 , 0.0180 , 0.0163 , 0.0162 , 0.0150 , 0.0141 ,,,
cds.comp112515_c0_seq1|m.8628, 0.0045 , 0.0099 , 0.0244 , 0.0097 , 0.0014 , 0.0054 , 0.0184 , 0.0215 , 0.0112 , 0.0121 , 0.0116 ,,,
cds.comp112532_c0_seq1|m.8634, 0.0319 , 0.0291 , 0.0070 , 0.0254 , 0.0203 , 0.0196 , 0.0145 , 0.0281 , 0.0072 , 0.0234 , 0.0179 ,,,
cds.comp112532_c0_seq2|m.8635, 0.0319 , 0.0291 , 0.0070 , 0.0254 , 0.0203 , 0.0196 , 0.0145 , 0.0281 , 0.0072 , 0.0234 , 0.0179 ,,,
cds.comp112669_c1_seq1|m.8653, 0.0043 , 0.0038 , 0.0001 , 0.0019 , 0.0000 , 0.0028 , 0.0018 , 0.0026 , 0.0024 , 0.0025 , 0.0019 ,,,
cds.comp112755_c0_seq1|m.8679, 0.0054 , 0.0033 , 0.0020 , 0.0018 , 0.0041 , 0.0065 , 0.0016 , 0.0025 , 0.0040 , 0.0031 , 0.0038 ,,,
cds.comp112891_c2_seq1|m.8706, 0.0475 , 0.0366 , 0.0218 , 0.0399 , 0.0215 , 0.0433 , 0.0302 , 0.0237 , 0.0331 , 0.0364 , 0.0303 ,,,
cds.comp112914_c0_seq1|m.8711, 0.0300 , 0.0270 , 0.0237 , 0.0298 , 0.0147 , 0.0316 , 0.0249 , 0.0241 , 0.0230 , 0.0276 , 0.0237 ,,,
cds.comp112914_c0_seq2|m.8712, 0.0929 , 0.0893 , 0.0800 , 0.0878 , 0.0389 , 0.0983 , 0.0895 , 0.0822 , 0.0865 , 0.0875 , 0.0791 ,,,
cds.comp112916_c0_seq1|m.8713, 0.0043 , 0.0080 , 0.0071 , 0.0088 , 0.0082 , 0.0056 , 0.0084 , 0.0041 , 0.0080 , 0.0071 , 0.0068 ,,,
cds.comp112918_c0_seq1|m.8715, 0.0027 , 0.0134 , 0.0147 , 0.0029 , 0.0089 , 0.0142 , 0.0156 , 0.0138 , 0.0092 , 0.0084 , 0.0123 ,,,
cds.comp112918_c1_seq1|m.8716, 0.0441 , 0.0472 , 0.0443 , 0.0385 , 0.0597 , 0.0416 , 0.0764 , 0.0502 , 0.0620 , 0.0435 , 0.0580 ,,,
cds.comp112966_c2_seq1|m.8726, 0.7713 , 0.2900 , 0.4358 , 1.5921 , 0.9318 , 0.7092 , 0.7796 , 0.4573 , 0.8416 , 0.7723 , 0.7439 ,,,
cds.comp112972_c0_seq1|m.8727, 0.0008 , 0.0000 , 0.0015 , 0.0021 , 0.0054 , 0.0033 , 0.0042 , 0.0052 , 0.0001 , 0.0011 , 0.0036 ,,,
cds.comp112972_c0_seq2|m.8728, 0.0005 , 0.0004 , 0.0016 , 0.0008 , 0.0002 , 0.0009 , 0.0018 , 0.0013 , 0.0013 , 0.0008 , 0.0011 ,,,
cds.comp112972_c0_seq2|m.8729, 0.0008 , 0.0000 , 0.0015 , 0.0021 , 0.0054 , 0.0033 , 0.0042 , 0.0052 , 0.0001 , 0.0011 , 0.0036 ,,,
cds.comp113055_c0_seq1|m.8769, 0.0559 , 0.0455 , 0.0495 , 0.0491 , 0.0303 , 0.0453 , 0.0408 , 0.0434 , 0.0347 , 0.0500 , 0.0389 ,,,
cds.comp113055_c0_seq1|m.8770, 0.0147 , 0.0305 , 0.0252 , 0.0303 , 0.0110 , 0.0269 , 0.0188 , 0.0232 , 0.0165 , 0.0252 , 0.0193 ,,,
cds.comp113055_c0_seq2|m.8771, 0.0278 , 0.0364 , 0.0346 , 0.0363 , 0.0187 , 0.0333 , 0.0242 , 0.0307 , 0.0245 , 0.0338 , 0.0263 ,,,
cds.comp113055_c0_seq2|m.8772, 0.0147 , 0.0305 , 0.0252 , 0.0303 , 0.0110 , 0.0269 , 0.0188 , 0.0232 , 0.0165 , 0.0252 , 0.0193 ,,,
cds.comp113070_c1_seq1|m.8774, 0.0041 , 0.0035 , 0.0021 , 0.0032 , 0.0045 , 0.0028 , 0.0031 , 0.0025 , 0.0020 , 0.0032 , 0.0030 ,,,
cds.comp113099_c1_seq1|m.8781, 0.0098 , 0.0124 , 0.0213 , 0.0186 , 0.0115 , 0.0112 , 0.0263 , 0.0170 , 0.0164 , 0.0155 , 0.0165 ,,,
cds.comp113126_c0_seq1|m.8792, 0.0366 , 0.0309 , 0.0387 , 0.0424 , 0.1690 , 0.0619 , 0.0781 , 0.0528 , 0.0629 , 0.0372 , 0.0849 ,,,
cds.comp113158_c0_seq1|m.8800, 0.0220 , 0.0221 , 0.0177 , 0.0195 , 0.0166 , 0.0091 , 0.0215 , 0.0175 , 0.0145 , 0.0203 , 0.0158 ,,,
cds.comp113158_c0_seq2|m.8802, 0.0372 , 0.0406 , 0.0414 , 0.0391 , 0.0306 , 0.0332 , 0.0476 , 0.0386 , 0.0352 , 0.0395 , 0.0370 ,,,
cds.comp113199_c0_seq1|m.8818, 0.0304 , 0.0527 , 0.0225 , 0.0292 , 0.0297 , 0.0795 , 0.0131 , 0.0169 , 0.0621 , 0.0337 , 0.0403 ,,,
cds.comp113252_c1_seq1|m.8832, 0.0001 , 0.0005 , 0.0002 , 0.0000 , 0.0002 , 0.0005 , 0.0004 , 0.0002 , 0.0014 , 0.0002 , 0.0006 ,,,
cds.comp113349_c0_seq1|m.8845, 0.0324 , 0.0182 , 0.0214 , 0.0133 , 0.0216 , 0.0314 , 0.0135 , 0.0135 , 0.0134 , 0.0213 , 0.0187 ,,,
cds.comp113349_c0_seq2|m.8846, 0.0172 , 0.0045 , 0.0051 , 0.0038 , 0.0073 , 0.0086 , 0.0034 , 0.0024 , 0.0037 , 0.0076 , 0.0051 ,,,
cds.comp113354_c0_seq1|m.8848, 0.0035 , 0.0139 , 0.0060 , 0.0043 , 0.0001 , 0.0090 , 0.0003 , 0.0089 , 0.0046 , 0.0069 , 0.0046 ,,,
cds.comp113631_c1_seq1|m.8931, 0.0015 , 0.0019 , 0.0003 , 0.0018 , 0.0002 , 0.0030 , 0.0007 , 0.0022 , 0.0028 , 0.0013 , 0.0018 ,,,
cds.comp113653_c0_seq1|m.8935, 0.1454 , 0.1246 , 0.1086 , 0.1251 , 0.0898 , 0.1126 , 0.1457 , 0.1129 , 0.1379 , 0.1259 , 0.1198 ,,,
cds.comp113815_c0_seq1|m.8974, 0.0102 , 0.0101 , 0.0086 , 0.0129 , 0.0172 , 0.0110 , 0.0031 , 0.0094 , 0.0049 , 0.0104 , 0.0091 ,,,
cds.comp113927_c1_seq1|m.8993, 0.0364 , 0.0255 , 0.0000 , 0.0018 , 0.0012 , 0.0333 , 0.0216 , 0.0151 , 0.0193 , 0.0159 , 0.0181 ,,,
cds.comp113931_c0_seq1|m.8994, 0.3168 , 0.2714 , 0.1481 , 0.1934 , 0.1816 , 0.2848 , 0.1321 , 0.1258 , 0.3238 , 0.2324 , 0.2096 ,,,
cds.comp113931_c0_seq3|m.8995, 0.3002 , 0.2608 , 0.1430 , 0.1763 , 0.1803 , 0.2752 , 0.1263 , 0.1218 , 0.3085 , 0.2201 , 0.2024 ,,,
cds.comp113931_c0_seq4|m.8996, 0.4237 , 0.3802 , 0.1721 , 0.2694 , 0.2572 , 0.3930 , 0.1898 , 0.1824 , 0.4420 , 0.3113 , 0.2929 ,,,
cds.comp113931_c0_seq5|m.8997, 0.4403 , 0.3908 , 0.1772 , 0.2864 , 0.2584 , 0.4025 , 0.1955 , 0.1864 , 0.4574 , 0.3237 , 0.3000 ,,,
cds.comp113931_c1_seq1|m.8998, 0.1234 , 0.1147 , 0.0497 , 0.0617 , 0.0495 , 0.1143 , 0.0515 , 0.0857 , 0.1074 , 0.0874 , 0.0817 ,,,
cds.comp113970_c2_seq1|m.9017, 0.0067 , 0.0061 , 0.0052 , 0.0056 , 0.0140 , 0.0075 , 0.0063 , 0.0058 , 0.0051 , 0.0059 , 0.0077 ,,,
cds.comp113971_c1_seq1|m.9018, 0.0149 , 0.0159 , 0.0091 , 0.0205 , 0.0183 , 0.0193 , 0.0127 , 0.0108 , 0.0203 , 0.0151 , 0.0163 ,,,
cds.comp114001_c0_seq2|m.9029, 0.0044 , 0.0036 , 0.0090 , 0.0033 , 0.0055 , 0.0105 , 0.0099 , 0.0074 , 0.0102 , 0.0051 , 0.0087 ,,,
cds.comp114001_c0_seq3|m.9030, 0.0044 , 0.0036 , 0.0090 , 0.0033 , 0.0055 , 0.0105 , 0.0099 , 0.0074 , 0.0102 , 0.0051 , 0.0087 ,,,
cds.comp114039_c1_seq2|m.9038, 0.0020 , 0.0035 , 0.0033 , 0.0025 , 0.0023 , 0.0021 , 0.0032 , 0.0028 , 0.0018 , 0.0028 , 0.0024 ,,,
cds.comp114110_c1_seq1|m.9057, 0.0007 , 0.0013 , 0.0001 , 0.0017 , 0.0003 , 0.0011 , 0.0009 , 0.0005 , 0.0013 , 0.0010 , 0.0008 ,,,
cds.comp114240_c0_seq1|m.9105, 0.0441 , 0.0579 , 0.0589 , 0.0505 , 0.0222 , 0.0454 , 0.0615 , 0.0525 , 0.0535 , 0.0528 , 0.0470 ,,,
cds.comp114352_c1_seq1|m.9138, 0.0043 , 0.0073 , 0.0022 , 0.0041 , 0.0074 , 0.0053 , 0.0039 , 0.0029 , 0.0031 , 0.0045 , 0.0045 ,,,
cds.comp114364_c0_seq1|m.9139, 0.0066 , 0.0026 , 0.0020 , 0.0021 , 0.0061 , 0.0105 , 0.0020 , 0.0056 , 0.0055 , 0.0033 , 0.0059 ,,,
cds.comp114412_c0_seq1|m.9168, 0.0003 , 0.0007 , 0.0001 , 0.0008 , 0.0131 , 0.0006 , 0.0003 , 0.0003 , 0.0015 , 0.0005 , 0.0032 ,,,
cds.comp114412_c0_seq2|m.9169, 0.0015 , 0.0218 , 0.0011 , 0.0010 , 0.0234 , 0.0020 , 0.0020 , 0.0063 , 0.0023 , 0.0064 , 0.0072 ,,,
cds.comp114414_c0_seq1|m.9170, 0.0013 , 0.0028 , 0.0021 , 0.0014 , 0.0011 , 0.0014 , 0.0003 , 0.0007 , 0.0012 , 0.0019 , 0.0010 ,,,
cds.comp114414_c1_seq1|m.9171, 0.0017 , 0.0029 , 0.0013 , 0.0011 , 0.0007 , 0.0012 , 0.0018 , 0.0018 , 0.0032 , 0.0017 , 0.0017 ,,,
cds.comp114414_c2_seq1|m.9172, 0.0013 , 0.0038 , 0.0019 , 0.0005 , 0.0024 , 0.0031 , 0.0016 , 0.0025 , 0.0015 , 0.0019 , 0.0022 ,,,
cds.comp114565_c0_seq1|m.9232, 0.0957 , 0.1187 , 0.0818 , 0.1868 , 0.0642 , 0.0866 , 0.0577 , 0.1056 , 0.1247 , 0.1208 , 0.0877 ,,,
cds.comp114617_c0_seq2|m.9248, 0.0034 , 0.0020 , 0.0039 , 0.0025 , 0.0033 , 0.0024 , 0.0047 , 0.0036 , 0.0022 , 0.0030 , 0.0032 ,,,
cds.comp114617_c0_seq3|m.9249, 0.0034 , 0.0020 , 0.0039 , 0.0025 , 0.0033 , 0.0024 , 0.0047 , 0.0036 , 0.0022 , 0.0030 , 0.0032 ,,,
cds.comp114617_c1_seq1|m.9250, 0.0004 , 0.0018 , 0.0012 , 0.0009 , 0.0016 , 0.0021 , 0.0023 , 0.0024 , 0.0011 , 0.0011 , 0.0019 ,,,
